"AGE"	"POP"	"time"	"SEX"
86	-296052	2019	"Male"
87	-262388	2019	"Male"
88	-224638	2019	"Male"
89	-188998	2019	"Male"
90	-159377	2019	"Male"
91	-132030	2019	"Male"
92	-106865	2019	"Male"
93	-83738	2019	"Male"
94	-61889	2019	"Male"
95	-43197	2019	"Male"
96	-29775	2019	"Male"
97	-20828	2019	"Male"
98	-14639	2019	"Male"
99	-10319	2019	"Male"
100	-17086	2019	"Male"
0	-474647	2020	"Male"
1	-482701	2020	"Male"
2	-491545	2020	"Male"
3	-500737	2020	"Male"
4	-510231	2020	"Male"
5	-520192	2020	"Male"
6	-530557	2020	"Male"
7	-541344	2020	"Male"
8	-552064	2020	"Male"
9	-561831	2020	"Male"
10	-570779	2020	"Male"
11	-579695	2020	"Male"
12	-583301	2020	"Male"
13	-580331	2020	"Male"
14	-567228	2020	"Male"
15	-570636	2020	"Male"
16	-589213	2020	"Male"
17	-600938	2020	"Male"
18	-610985	2020	"Male"
19	-618830	2020	"Male"
20	-617896	2020	"Male"
21	-655715	2020	"Male"
22	-658600	2020	"Male"
23	-659617	2020	"Male"
24	-671922	2020	"Male"
25	-675143	2020	"Male"
26	-623910	2020	"Male"
27	-617487	2020	"Male"
28	-628083	2020	"Male"
29	-615922	2020	"Male"
30	-607300	2020	"Male"
31	-617900	2020	"Male"
32	-645395	2020	"Male"
33	-668069	2020	"Male"
34	-684279	2020	"Male"
35	-705665	2020	"Male"
36	-724957	2020	"Male"
37	-728390	2020	"Male"
38	-730604	2020	"Male"
39	-749683	2020	"Male"
40	-783838	2020	"Male"
41	-770029	2020	"Male"
42	-797449	2020	"Male"
43	-819801	2020	"Male"
44	-847170	2020	"Male"
45	-895608	2020	"Male"
46	-956507	2020	"Male"
47	-959209	2020	"Male"
48	-935837	2020	"Male"
49	-911204	2020	"Male"
50	-885741	2020	"Male"
51	-886450	2020	"Male"
52	-866346	2020	"Male"
53	-812611	2020	"Male"
54	-716798	2020	"Male"
55	-821503	2020	"Male"
56	-792092	2020	"Male"
57	-768036	2020	"Male"
58	-743589	2020	"Male"
59	-739904	2020	"Male"
60	-743647	2020	"Male"
61	-754132	2020	"Male"
62	-730086	2020	"Male"
63	-719176	2020	"Male"
64	-751902	2020	"Male"
65	-767311	2020	"Male"
66	-776348	2020	"Male"
67	-813496	2020	"Male"
68	-849992	2020	"Male"
69	-895387	2020	"Male"
70	-954326	2020	"Male"
71	-1007565	2020	"Male"
72	-974988	2020	"Male"
73	-840704	2020	"Male"
74	-586191	2020	"Male"
75	-631315	2020	"Male"
76	-698901	2020	"Male"
77	-668426	2020	"Male"
78	-657480	2020	"Male"
79	-606525	2020	"Male"
80	-523573	2020	"Male"
81	-442675	2020	"Male"
82	-443584	2020	"Male"
83	-425774	2020	"Male"
84	-389551	2020	"Male"
85	-341612	2020	"Male"
86	-300350	2020	"Male"
87	-270196	2020	"Male"
88	-236907	2020	"Male"
89	-200306	2020	"Male"
90	-166626	2020	"Male"
91	-138746	2020	"Male"
92	-113197	2020	"Male"
93	-90054	2020	"Male"
94	-69227	2020	"Male"
95	-50272	2020	"Male"
96	-34397	2020	"Male"
97	-23205	2020	"Male"
98	-15866	2020	"Male"
99	-10885	2020	"Male"
100	-19015	2020	"Male"
0	-467478	2021	"Male"
1	-474530	2021	"Male"
2	-482595	2021	"Male"
3	-491482	2021	"Male"
4	-500684	2021	"Male"
5	-510182	2021	"Male"
6	-520147	2021	"Male"
7	-530518	2021	"Male"
8	-541307	2021	"Male"
9	-552026	2021	"Male"
10	-561795	2021	"Male"
11	-570746	2021	"Male"
12	-579662	2021	"Male"
13	-583262	2021	"Male"
14	-580282	2021	"Male"
15	-567173	2021	"Male"
16	-570550	2021	"Male"
17	-589091	2021	"Male"
18	-600789	2021	"Male"
19	-610811	2021	"Male"
20	-618631	2021	"Male"
21	-617670	2021	"Male"
22	-655452	2021	"Male"
23	-658336	2021	"Male"
24	-659360	2021	"Male"
25	-671662	2021	"Male"
26	-674885	2021	"Male"
27	-623663	2021	"Male"
28	-617229	2021	"Male"
29	-627802	2021	"Male"
30	-615640	2021	"Male"
31	-607025	2021	"Male"
32	-617607	2021	"Male"
33	-645087	2021	"Male"
34	-667734	2021	"Male"
35	-683892	2021	"Male"
36	-705251	2021	"Male"
37	-724502	2021	"Male"
38	-727882	2021	"Male"
39	-730047	2021	"Male"
40	-749058	2021	"Male"
41	-783122	2021	"Male"
42	-769264	2021	"Male"
43	-796603	2021	"Male"
44	-818836	2021	"Male"
45	-846071	2021	"Male"
46	-894346	2021	"Male"
47	-955015	2021	"Male"
48	-957582	2021	"Male"
49	-934112	2021	"Male"
50	-909310	2021	"Male"
51	-883717	2021	"Male"
52	-884237	2021	"Male"
53	-863948	2021	"Male"
54	-810167	2021	"Male"
55	-714451	2021	"Male"
56	-818538	2021	"Male"
57	-788949	2021	"Male"
58	-764662	2021	"Male"
59	-739948	2021	"Male"
60	-735951	2021	"Male"
61	-739298	2021	"Male"
62	-749235	2021	"Male"
63	-725164	2021	"Male"
64	-714000	2021	"Male"
65	-745664	2021	"Male"
66	-760423	2021	"Male"
67	-768802	2021	"Male"
68	-804777	2021	"Male"
69	-840086	2021	"Male"
70	-884128	2021	"Male"
71	-940998	2021	"Male"
72	-991558	2021	"Male"
73	-957747	2021	"Male"
74	-824164	2021	"Male"
75	-573218	2021	"Male"
76	-615356	2021	"Male"
77	-679108	2021	"Male"
78	-647263	2021	"Male"
79	-633948	2021	"Male"
80	-582055	2021	"Male"
81	-499934	2021	"Male"
82	-420509	2021	"Male"
83	-418677	2021	"Male"
84	-398896	2021	"Male"
85	-362016	2021	"Male"
86	-314924	2021	"Male"
87	-274579	2021	"Male"
88	-244406	2021	"Male"
89	-211673	2021	"Male"
90	-176978	2021	"Male"
91	-145391	2021	"Male"
92	-119255	2021	"Male"
93	-95650	2021	"Male"
94	-74671	2021	"Male"
95	-56410	2021	"Male"
96	-40165	2021	"Male"
97	-26902	2021	"Male"
98	-17742	2021	"Male"
99	-11844	2021	"Male"
100	-20804	2021	"Male"
0	-461239	2022	"Male"
1	-467366	2022	"Male"
2	-474429	2022	"Male"
3	-482535	2022	"Male"
4	-491430	2022	"Male"
5	-500638	2022	"Male"
6	-510139	2022	"Male"
7	-520109	2022	"Male"
8	-530483	2022	"Male"
9	-541271	2022	"Male"
10	-551991	2022	"Male"
11	-561763	2022	"Male"
12	-570715	2022	"Male"
13	-579624	2022	"Male"
14	-583214	2022	"Male"
15	-580227	2022	"Male"
16	-567090	2022	"Male"
17	-570436	2022	"Male"
18	-588950	2022	"Male"
19	-600623	2022	"Male"
20	-610621	2022	"Male"
21	-618412	2022	"Male"
22	-617431	2022	"Male"
23	-655197	2022	"Male"
24	-658088	2022	"Male"
25	-659115	2022	"Male"
26	-671414	2022	"Male"
27	-674626	2022	"Male"
28	-623412	2022	"Male"
29	-616962	2022	"Male"
30	-627524	2022	"Male"
31	-615372	2022	"Male"
32	-606748	2022	"Male"
33	-617322	2022	"Male"
34	-644775	2022	"Male"
35	-667369	2022	"Male"
36	-683505	2022	"Male"
37	-704824	2022	"Male"
38	-724016	2022	"Male"
39	-727346	2022	"Male"
40	-729460	2022	"Male"
41	-748398	2022	"Male"
42	-782372	2022	"Male"
43	-768475	2022	"Male"
44	-795698	2022	"Male"
45	-817810	2022	"Male"
46	-844919	2022	"Male"
47	-892998	2022	"Male"
48	-953449	2022	"Male"
49	-955875	2022	"Male"
50	-932235	2022	"Male"
51	-907300	2022	"Male"
52	-881582	2022	"Male"
53	-881869	2022	"Male"
54	-861433	2022	"Male"
55	-807599	2022	"Male"
56	-711952	2022	"Male"
57	-815391	2022	"Male"
58	-785591	2022	"Male"
59	-761033	2022	"Male"
60	-736118	2022	"Male"
61	-731781	2022	"Male"
62	-734647	2022	"Male"
63	-744337	2022	"Male"
64	-720098	2022	"Male"
65	-708249	2022	"Male"
66	-739159	2022	"Male"
67	-753235	2022	"Male"
68	-760782	2022	"Male"
69	-795641	2022	"Male"
70	-829789	2022	"Male"
71	-872084	2022	"Male"
72	-926413	2022	"Male"
73	-974441	2022	"Male"
74	-939344	2022	"Male"
75	-806343	2022	"Male"
76	-559057	2022	"Male"
77	-598319	2022	"Male"
78	-658076	2022	"Male"
79	-624594	2022	"Male"
80	-608908	2022	"Male"
81	-556314	2022	"Male"
82	-475399	2022	"Male"
83	-397356	2022	"Male"
84	-392750	2022	"Male"
85	-371222	2022	"Male"
86	-334241	2022	"Male"
87	-288371	2022	"Male"
88	-248812	2022	"Male"
89	-218801	2022	"Male"
90	-187412	2022	"Male"
91	-154770	2022	"Male"
92	-125271	2022	"Male"
93	-101036	2022	"Male"
94	-79541	2022	"Male"
95	-61032	2022	"Male"
96	-45215	2022	"Male"
97	-31521	2022	"Male"
98	-20644	2022	"Male"
99	-13294	2022	"Male"
100	-22786	2022	"Male"
0	-455625	2023	"Male"
1	-461131	2023	"Male"
2	-467269	2023	"Male"
3	-474371	2023	"Male"
4	-482486	2023	"Male"
5	-491385	2023	"Male"
6	-500598	2023	"Male"
7	-510103	2023	"Male"
8	-520075	2023	"Male"
9	-530448	2023	"Male"
10	-541238	2023	"Male"
11	-551960	2023	"Male"
12	-561734	2023	"Male"
13	-570678	2023	"Male"
14	-579577	2023	"Male"
15	-583161	2023	"Male"
16	-580144	2023	"Male"
17	-566980	2023	"Male"
18	-570304	2023	"Male"
19	-588793	2023	"Male"
20	-600442	2023	"Male"
21	-610413	2023	"Male"
22	-618180	2023	"Male"
23	-617199	2023	"Male"
24	-654959	2023	"Male"
25	-657851	2023	"Male"
26	-658880	2023	"Male"
27	-671165	2023	"Male"
28	-674364	2023	"Male"
29	-623151	2023	"Male"
30	-616700	2023	"Male"
31	-627260	2023	"Male"
32	-615100	2023	"Male"
33	-606479	2023	"Male"
34	-617034	2023	"Male"
35	-644435	2023	"Male"
36	-667004	2023	"Male"
37	-683106	2023	"Male"
38	-704367	2023	"Male"
39	-723502	2023	"Male"
40	-726782	2023	"Male"
41	-728840	2023	"Male"
42	-747706	2023	"Male"
43	-781598	2023	"Male"
44	-767632	2023	"Male"
45	-794735	2023	"Male"
46	-816735	2023	"Male"
47	-843688	2023	"Male"
48	-891582	2023	"Male"
49	-951806	2023	"Male"
50	-954017	2023	"Male"
51	-930242	2023	"Male"
52	-905180	2023	"Male"
53	-879297	2023	"Male"
54	-879385	2023	"Male"
55	-858788	2023	"Male"
56	-804863	2023	"Male"
57	-709300	2023	"Male"
58	-812027	2023	"Male"
59	-781979	2023	"Male"
60	-757216	2023	"Male"
61	-732077	2023	"Male"
62	-727320	2023	"Male"
63	-729990	2023	"Male"
64	-739291	2023	"Male"
65	-714467	2023	"Male"
66	-702245	2023	"Male"
67	-732362	2023	"Male"
68	-745587	2023	"Male"
69	-752371	2023	"Male"
70	-786134	2023	"Male"
71	-818764	2023	"Male"
72	-858896	2023	"Male"
73	-910801	2023	"Male"
74	-956155	2023	"Male"
75	-919499	2023	"Male"
76	-786876	2023	"Male"
77	-543924	2023	"Male"
78	-580194	2023	"Male"
79	-635523	2023	"Male"
80	-600442	2023	"Male"
81	-582531	2023	"Male"
82	-529556	2023	"Male"
83	-449733	2023	"Male"
84	-373216	2023	"Male"
85	-366006	2023	"Male"
86	-343253	2023	"Male"
87	-306549	2023	"Male"
88	-261765	2023	"Male"
89	-223175	2023	"Male"
90	-194121	2023	"Male"
91	-164255	2023	"Male"
92	-133672	2023	"Male"
93	-106410	2023	"Male"
94	-84259	2023	"Male"
95	-65208	2023	"Male"
96	-49076	2023	"Male"
97	-35604	2023	"Male"
98	-24275	2023	"Male"
99	-15526	2023	"Male"
100	-25266	2023	"Male"
0	-450500	2024	"Male"
1	-455521	2024	"Male"
2	-461037	2024	"Male"
3	-467214	2024	"Male"
4	-474324	2024	"Male"
5	-482443	2024	"Male"
6	-491346	2024	"Male"
7	-500563	2024	"Male"
8	-510071	2024	"Male"
9	-520042	2024	"Male"
10	-530416	2024	"Male"
11	-541209	2024	"Male"
12	-551931	2024	"Male"
13	-561699	2024	"Male"
14	-570634	2024	"Male"
15	-579525	2024	"Male"
16	-583081	2024	"Male"
17	-580034	2024	"Male"
18	-566853	2024	"Male"
19	-570157	2024	"Male"
20	-588621	2024	"Male"
21	-600245	2024	"Male"
22	-610191	2024	"Male"
23	-617956	2024	"Male"
24	-616982	2024	"Male"
25	-654731	2024	"Male"
26	-657624	2024	"Male"
27	-658645	2024	"Male"
28	-670913	2024	"Male"
29	-674092	2024	"Male"
30	-622895	2024	"Male"
31	-616450	2024	"Male"
32	-626993	2024	"Male"
33	-614836	2024	"Male"
34	-606206	2024	"Male"
35	-616720	2024	"Male"
36	-644095	2024	"Male"
37	-666628	2024	"Male"
38	-682679	2024	"Male"
39	-703885	2024	"Male"
40	-722961	2024	"Male"
41	-726186	2024	"Male"
42	-728190	2024	"Male"
43	-746992	2024	"Male"
44	-780770	2024	"Male"
45	-766735	2024	"Male"
46	-793725	2024	"Male"
47	-815585	2024	"Male"
48	-842395	2024	"Male"
49	-890096	2024	"Male"
50	-950017	2024	"Male"
51	-952044	2024	"Male"
52	-928140	2024	"Male"
53	-902910	2024	"Male"
54	-876900	2024	"Male"
55	-876770	2024	"Male"
56	-855969	2024	"Male"
57	-801957	2024	"Male"
58	-706465	2024	"Male"
59	-808409	2024	"Male"
60	-778180	2024	"Male"
61	-753188	2024	"Male"
62	-727753	2024	"Male"
63	-722849	2024	"Male"
64	-725187	2024	"Male"
65	-733678	2024	"Male"
66	-708582	2024	"Male"
67	-695965	2024	"Male"
68	-725124	2024	"Male"
69	-737558	2024	"Male"
70	-743608	2024	"Male"
71	-775946	2024	"Male"
72	-806683	2024	"Male"
73	-844767	2024	"Male"
74	-894108	2024	"Male"
75	-936419	2024	"Male"
76	-897805	2024	"Male"
77	-766053	2024	"Male"
78	-527807	2024	"Male"
79	-560737	2024	"Male"
80	-611464	2024	"Male"
81	-574966	2024	"Male"
82	-555070	2024	"Male"
83	-501522	2024	"Male"
84	-422930	2024	"Male"
85	-348274	2024	"Male"
86	-338925	2024	"Male"
87	-315308	2024	"Male"
88	-278744	2024	"Male"
89	-235235	2024	"Male"
90	-198403	2024	"Male"
91	-170505	2024	"Male"
92	-142197	2024	"Male"
93	-113839	2024	"Male"
94	-88989	2024	"Male"
95	-69281	2024	"Male"
96	-52598	2024	"Male"
97	-38774	2024	"Male"
98	-27515	2024	"Male"
99	-18325	2024	"Male"
100	-28669	2024	"Male"
0	-445959	2025	"Male"
1	-450399	2025	"Male"
2	-455431	2025	"Male"
3	-460984	2025	"Male"
4	-467169	2025	"Male"
5	-474282	2025	"Male"
6	-482406	2025	"Male"
7	-491313	2025	"Male"
8	-500532	2025	"Male"
9	-510040	2025	"Male"
10	-520011	2025	"Male"
11	-530388	2025	"Male"
12	-541182	2025	"Male"
13	-551897	2025	"Male"
14	-561656	2025	"Male"
15	-570585	2025	"Male"
16	-579447	2025	"Male"
17	-582975	2025	"Male"
18	-579908	2025	"Male"
19	-566711	2025	"Male"
20	-569997	2025	"Male"
21	-588434	2025	"Male"
22	-600034	2025	"Male"
23	-609977	2025	"Male"
24	-617746	2025	"Male"
25	-616775	2025	"Male"
26	-654512	2025	"Male"
27	-657397	2025	"Male"
28	-658407	2025	"Male"
29	-670652	2025	"Male"
30	-673825	2025	"Male"
31	-622651	2025	"Male"
32	-616197	2025	"Male"
33	-626733	2025	"Male"
34	-614569	2025	"Male"
35	-605908	2025	"Male"
36	-616407	2025	"Male"
37	-643745	2025	"Male"
38	-666226	2025	"Male"
39	-682228	2025	"Male"
40	-703377	2025	"Male"
41	-722389	2025	"Male"
42	-725561	2025	"Male"
43	-727519	2025	"Male"
44	-746228	2025	"Male"
45	-779889	2025	"Male"
46	-765794	2025	"Male"
47	-792645	2025	"Male"
48	-814376	2025	"Male"
49	-841037	2025	"Male"
50	-888479	2025	"Male"
51	-948117	2025	"Male"
52	-949962	2025	"Male"
53	-925889	2025	"Male"
54	-900526	2025	"Male"
55	-874375	2025	"Male"
56	-873983	2025	"Male"
57	-852974	2025	"Male"
58	-798850	2025	"Male"
59	-703416	2025	"Male"
60	-804603	2025	"Male"
61	-774170	2025	"Male"
62	-748878	2025	"Male"
63	-723414	2025	"Male"
64	-718233	2025	"Male"
65	-719842	2025	"Male"
66	-727805	2025	"Male"
67	-702419	2025	"Male"
68	-689270	2025	"Male"
69	-717519	2025	"Male"
70	-729183	2025	"Male"
71	-734210	2025	"Male"
72	-764775	2025	"Male"
73	-793729	2025	"Male"
74	-829646	2025	"Male"
75	-876077	2025	"Male"
76	-914829	2025	"Male"
77	-874577	2025	"Male"
78	-743850	2025	"Male"
79	-510487	2025	"Male"
80	-539955	2025	"Male"
81	-586052	2025	"Male"
82	-548403	2025	"Male"
83	-526257	2025	"Male"
84	-472202	2025	"Male"
85	-395189	2025	"Male"
86	-322968	2025	"Male"
87	-311812	2025	"Male"
88	-287192	2025	"Male"
89	-250958	2025	"Male"
90	-209540	2025	"Male"
91	-174637	2025	"Male"
92	-147950	2025	"Male"
93	-121405	2025	"Male"
94	-95465	2025	"Male"
95	-73383	2025	"Male"
96	-56057	2025	"Male"
97	-41694	2025	"Male"
98	-30068	2025	"Male"
99	-20847	2025	"Male"
100	-33143	2025	"Male"
0	-442310	2026	"Male"
1	-445862	2026	"Male"
2	-450312	2026	"Male"
3	-455379	2026	"Male"
4	-460941	2026	"Male"
5	-467130	2026	"Male"
6	-474246	2026	"Male"
7	-482374	2026	"Male"
8	-491283	2026	"Male"
9	-500502	2026	"Male"
10	-510011	2026	"Male"
11	-519984	2026	"Male"
12	-530362	2026	"Male"
13	-541150	2026	"Male"
14	-551856	2026	"Male"
15	-561609	2026	"Male"
16	-570511	2026	"Male"
17	-579344	2026	"Male"
18	-582852	2026	"Male"
19	-579768	2026	"Male"
20	-566557	2026	"Male"
21	-569821	2026	"Male"
22	-588234	2026	"Male"
23	-599831	2026	"Male"
24	-609776	2026	"Male"
25	-617545	2026	"Male"
26	-616577	2026	"Male"
27	-654293	2026	"Male"
28	-657167	2026	"Male"
29	-658160	2026	"Male"
30	-670395	2026	"Male"
31	-673570	2026	"Male"
32	-622404	2026	"Male"
33	-615951	2026	"Male"
34	-626470	2026	"Male"
35	-614277	2026	"Male"
36	-605611	2026	"Male"
37	-616083	2026	"Male"
38	-643371	2026	"Male"
39	-665801	2026	"Male"
40	-681753	2026	"Male"
41	-702839	2026	"Male"
42	-721789	2026	"Male"
43	-724915	2026	"Male"
44	-726800	2026	"Male"
45	-745414	2026	"Male"
46	-778963	2026	"Male"
47	-764786	2026	"Male"
48	-791508	2026	"Male"
49	-813106	2026	"Male"
50	-839558	2026	"Male"
51	-886759	2026	"Male"
52	-946110	2026	"Male"
53	-947730	2026	"Male"
54	-923522	2026	"Male"
55	-898012	2026	"Male"
56	-871680	2026	"Male"
57	-871018	2026	"Male"
58	-849768	2026	"Male"
59	-795506	2026	"Male"
60	-700205	2026	"Male"
61	-800583	2026	"Male"
62	-769874	2026	"Male"
63	-744546	2026	"Male"
64	-718927	2026	"Male"
65	-713089	2026	"Male"
66	-714238	2026	"Male"
67	-721644	2026	"Male"
68	-695838	2026	"Male"
69	-682223	2026	"Male"
70	-709574	2026	"Male"
71	-720187	2026	"Male"
72	-723890	2026	"Male"
73	-752780	2026	"Male"
74	-779845	2026	"Male"
75	-813289	2026	"Male"
76	-856326	2026	"Male"
77	-891677	2026	"Male"
78	-849769	2026	"Male"
79	-719951	2026	"Male"
80	-491955	2026	"Male"
81	-517964	2026	"Male"
82	-559503	2026	"Male"
83	-520476	2026	"Male"
84	-496060	2026	"Male"
85	-441790	2026	"Male"
86	-366979	2026	"Male"
87	-297568	2026	"Male"
88	-284466	2026	"Male"
89	-259025	2026	"Male"
90	-223972	2026	"Male"
91	-184816	2026	"Male"
92	-151874	2026	"Male"
93	-126623	2026	"Male"
94	-102080	2026	"Male"
95	-78944	2026	"Male"
96	-59554	2026	"Male"
97	-44575	2026	"Male"
98	-32441	2026	"Male"
99	-22861	2026	"Male"
100	-38185	2026	"Male"
0	-439503	2027	"Male"
1	-442216	2027	"Male"
2	-445778	2027	"Male"
3	-450263	2027	"Male"
4	-455337	2027	"Male"
5	-460903	2027	"Male"
6	-467095	2027	"Male"
7	-474215	2027	"Male"
8	-482346	2027	"Male"
9	-491254	2027	"Male"
10	-500474	2027	"Male"
11	-509985	2027	"Male"
12	-519960	2027	"Male"
13	-530331	2027	"Male"
14	-541111	2027	"Male"
15	-551811	2027	"Male"
16	-561538	2027	"Male"
17	-570412	2027	"Male"
18	-579226	2027	"Male"
19	-582716	2027	"Male"
20	-579615	2027	"Male"
21	-566388	2027	"Male"
22	-569634	2027	"Male"
23	-588041	2027	"Male"
24	-599639	2027	"Male"
25	-609585	2027	"Male"
26	-617352	2027	"Male"
27	-616377	2027	"Male"
28	-654072	2027	"Male"
29	-656928	2027	"Male"
30	-657917	2027	"Male"
31	-670150	2027	"Male"
32	-673312	2027	"Male"
33	-622163	2027	"Male"
34	-615701	2027	"Male"
35	-626183	2027	"Male"
36	-613986	2027	"Male"
37	-605304	2027	"Male"
38	-615736	2027	"Male"
39	-642975	2027	"Male"
40	-665353	2027	"Male"
41	-681249	2027	"Male"
42	-702275	2027	"Male"
43	-721167	2027	"Male"
44	-724222	2027	"Male"
45	-726033	2027	"Male"
46	-744558	2027	"Male"
47	-777970	2027	"Male"
48	-763724	2027	"Male"
49	-790312	2027	"Male"
50	-811721	2027	"Male"
51	-837983	2027	"Male"
52	-884940	2027	"Male"
53	-943956	2027	"Male"
54	-945380	2027	"Male"
55	-921022	2027	"Male"
56	-895326	2027	"Male"
57	-868810	2027	"Male"
58	-867840	2027	"Male"
59	-846317	2027	"Male"
60	-791981	2027	"Male"
61	-696810	2027	"Male"
62	-796272	2027	"Male"
63	-765549	2027	"Male"
64	-740057	2027	"Male"
65	-713920	2027	"Male"
66	-707687	2027	"Male"
67	-708349	2027	"Male"
68	-715055	2027	"Male"
69	-688900	2027	"Male"
70	-674848	2027	"Male"
71	-701026	2027	"Male"
72	-710299	2027	"Male"
73	-712792	2027	"Male"
74	-739904	2027	"Male"
75	-764806	2027	"Male"
76	-795351	2027	"Male"
77	-835114	2027	"Male"
78	-866909	2027	"Male"
79	-823024	2027	"Male"
80	-694338	2027	"Male"
81	-472309	2027	"Male"
82	-494944	2027	"Male"
83	-531538	2027	"Male"
84	-491151	2027	"Male"
85	-464675	2027	"Male"
86	-410792	2027	"Male"
87	-338595	2027	"Male"
88	-271890	2027	"Male"
89	-257004	2027	"Male"
90	-231592	2027	"Male"
91	-197932	2027	"Male"
92	-161069	2027	"Male"
93	-130284	2027	"Male"
94	-106738	2027	"Male"
95	-84642	2027	"Male"
96	-64249	2027	"Male"
97	-47500	2027	"Male"
98	-34794	2027	"Male"
99	-24749	2027	"Male"
100	-43276	2027	"Male"
0	-437187	2028	"Male"
1	-439412	2028	"Male"
2	-442135	2028	"Male"
3	-445730	2028	"Male"
4	-450223	2028	"Male"
5	-455300	2028	"Male"
6	-460870	2028	"Male"
7	-467065	2028	"Male"
8	-474188	2028	"Male"
9	-482318	2028	"Male"
10	-491227	2028	"Male"
11	-500450	2028	"Male"
12	-509961	2028	"Male"
13	-519930	2028	"Male"
14	-530294	2028	"Male"
15	-541068	2028	"Male"
16	-551743	2028	"Male"
17	-561444	2028	"Male"
18	-570299	2028	"Male"
19	-579095	2028	"Male"
20	-582567	2028	"Male"
21	-579447	2028	"Male"
22	-566209	2028	"Male"
23	-569452	2028	"Male"
24	-587860	2028	"Male"
25	-599457	2028	"Male"
26	-609401	2028	"Male"
27	-617159	2028	"Male"
28	-616175	2028	"Male"
29	-653842	2028	"Male"
30	-656693	2028	"Male"
31	-657685	2028	"Male"
32	-669901	2028	"Male"
33	-673061	2028	"Male"
34	-621918	2028	"Male"
35	-615429	2028	"Male"
36	-625896	2028	"Male"
37	-613685	2028	"Male"
38	-604975	2028	"Male"
39	-615369	2028	"Male"
40	-642557	2028	"Male"
41	-664878	2028	"Male"
42	-680720	2028	"Male"
43	-701691	2028	"Male"
44	-720500	2028	"Male"
45	-723482	2028	"Male"
46	-725226	2028	"Male"
47	-743639	2028	"Male"
48	-776924	2028	"Male"
49	-762606	2028	"Male"
50	-789008	2028	"Male"
51	-810246	2028	"Male"
52	-836317	2028	"Male"
53	-882988	2028	"Male"
54	-941687	2028	"Male"
55	-942897	2028	"Male"
56	-918349	2028	"Male"
57	-892465	2028	"Male"
58	-865733	2028	"Male"
59	-864419	2028	"Male"
60	-842679	2028	"Male"
61	-788254	2028	"Male"
62	-693168	2028	"Male"
63	-791928	2028	"Male"
64	-761062	2028	"Male"
65	-735046	2028	"Male"
66	-708657	2028	"Male"
67	-702004	2028	"Male"
68	-702046	2028	"Male"
69	-708101	2028	"Male"
70	-681632	2028	"Male"
71	-666908	2028	"Male"
72	-691623	2028	"Male"
73	-699656	2028	"Male"
74	-700871	2028	"Male"
75	-725947	2028	"Male"
76	-748302	2028	"Male"
77	-776067	2028	"Male"
78	-812401	2028	"Male"
79	-840181	2028	"Male"
80	-794328	2028	"Male"
81	-667152	2028	"Male"
82	-451717	2028	"Male"
83	-470663	2028	"Male"
84	-502131	2028	"Male"
85	-460624	2028	"Male"
86	-432630	2028	"Male"
87	-379544	2028	"Male"
88	-309847	2028	"Male"
89	-246053	2028	"Male"
90	-230198	2028	"Male"
91	-205060	2028	"Male"
92	-172863	2028	"Male"
93	-138488	2028	"Male"
94	-110098	2028	"Male"
95	-88739	2028	"Male"
96	-69081	2028	"Male"
97	-51398	2028	"Male"
98	-37194	2028	"Male"
99	-26632	2028	"Male"
100	-48337	2028	"Male"
0	-434981	2029	"Male"
1	-437097	2029	"Male"
2	-439334	2029	"Male"
3	-442088	2029	"Male"
4	-445691	2029	"Male"
5	-450188	2029	"Male"
6	-455268	2029	"Male"
7	-460841	2029	"Male"
8	-467039	2029	"Male"
9	-474161	2029	"Male"
10	-482293	2029	"Male"
11	-491203	2029	"Male"
12	-500427	2029	"Male"
13	-509933	2029	"Male"
14	-519895	2029	"Male"
15	-530252	2029	"Male"
16	-541003	2029	"Male"
17	-551654	2029	"Male"
18	-561336	2029	"Male"
19	-570174	2029	"Male"
20	-578952	2029	"Male"
21	-582404	2029	"Male"
22	-579269	2029	"Male"
23	-566034	2029	"Male"
24	-569283	2029	"Male"
25	-587686	2029	"Male"
26	-599282	2029	"Male"
27	-609216	2029	"Male"
28	-616964	2029	"Male"
29	-615966	2029	"Male"
30	-653616	2029	"Male"
31	-656468	2029	"Male"
32	-657450	2029	"Male"
33	-669659	2029	"Male"
34	-672805	2029	"Male"
35	-621652	2029	"Male"
36	-615156	2029	"Male"
37	-625600	2029	"Male"
38	-613363	2029	"Male"
39	-604627	2029	"Male"
40	-614982	2029	"Male"
41	-642114	2029	"Male"
42	-664379	2029	"Male"
43	-680172	2029	"Male"
44	-701063	2029	"Male"
45	-719789	2029	"Male"
46	-722703	2029	"Male"
47	-724360	2029	"Male"
48	-742670	2029	"Male"
49	-775823	2029	"Male"
50	-761386	2029	"Male"
